actual_arrival_delay_min,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,delayed,hour,scheduled_travel_time_min,transport_type_Metro,transport_type_Train,transport_type_Tram,weather_condition_Cloudy,weather_condition_Fog,weather_condition_Rain,weather_condition_Snow,weather_condition_Storm,event_type_Festival,event_type_No events,event_type_Parade,event_type_Protest,event_type_Sports,season_Spring,season_Summer,season_Winter
17,20.9,90,42,0.8,0,37,0,1,1,1,9,28.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
26,22.1,91,49,13.5,0,66,0,0,1,1,9,26.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6,30.3,30,5,12.8,0,79,0,0,1,1,10,23.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
22,4.4,50,32,19.3,0,41,0,0,1,1,10,28.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
23,5.5,91,54,19.3,0,70,0,1,1,1,10,24.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
4,23.2,93,38,7.6,50000,53,0,0,1,0,10,29.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
4,2.1,85,11,11.8,0,66,0,0,1,0,11,45.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
4,13.6,30,51,2.8,0,77,0,0,1,0,11,53.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
12,-4.2,50,35,1.3,10000,63,0,0,1,1,11,29.0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
9,0.6,51,30,8.7,0,79,0,0,1,1,11,55.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
19,22.2,83,9,13.8,0,3,0,0,1,1,12,43.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
8,24.9,33,52,11.4,0,30,0,1,1,1,12,38.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
23,-0.4,94,33,8.6,2000,12,0,1,1,1,12,40.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
18,4.1,80,40,16.4,0,26,0,0,1,1,12,36.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28,-1.0,92,9,15.9,0,58,0,0,1,1,13,28.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
23,12.3,44,51,14.6,50000,64,0,0,1,1,13,31.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-2,0.0,65,10,1.5,0,63,0,1,1,0,13,46.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
29,12.5,58,56,15.9,2000,24,0,0,1,1,13,21.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
22,24.3,81,13,18.4,10000,36,0,0,1,1,14,27.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
24,22.3,75,2,1.2,0,74,0,1,1,1,14,38.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
15,6.2,98,56,8.0,10000,72,0,1,1,1,14,31.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,22.0,58,32,19.8,2000,70,0,0,1,0,14,28.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
29,32.1,76,6,12.0,50000,13,0,0,1,1,15,50.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
16,8.9,54,3,10.3,0,93,0,0,1,1,15,31.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
26,8.2,45,38,3.5,50000,23,0,0,1,1,15,39.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
4,17.9,70,47,11.3,0,66,0,1,1,0,15,34.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
13,4.8,94,9,8.8,2000,47,1,0,1,1,16,48.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
-3,21.1,98,14,2.5,0,90,0,0,1,0,16,52.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-1,28.3,49,15,9.3,0,64,0,1,1,0,16,33.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22,13.4,98,37,3.3,0,37,0,0,1,1,16,40.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
27,22.2,65,3,14.6,0,89,0,0,1,1,17,45.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
4,21.1,87,3,19.5,0,69,0,0,1,0,17,30.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
4,-3.5,77,55,9.4,0,58,0,1,1,0,17,33.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
24,2.3,31,54,12.6,0,11,0,0,1,1,17,19.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0,30.7,58,35,8.6,0,53,0,0,1,0,18,32.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
12,32.6,45,26,2.8,0,50,0,0,1,1,18,48.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
9,26.2,64,21,19.4,0,37,0,1,1,1,18,24.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
16,31.8,91,21,2.6,10000,45,0,0,1,1,18,22.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,7.2,33,16,2.2,500,98,0,0,1,0,19,27.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
16,4.9,97,44,9.2,0,9,0,1,1,1,19,39.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
20,10.4,80,33,13.2,0,8,0,1,1,1,19,31.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
15,-2.8,62,31,7.1,2000,86,0,1,1,1,19,33.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13,27.4,53,51,3.9,0,93,0,0,1,1,20,34.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,34.4,54,5,16.4,0,51,1,1,1,0,20,50.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
21,28.0,57,53,7.3,0,50,0,0,1,1,20,47.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
14,17.2,36,32,3.9,50000,21,0,0,1,1,20,28.0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
4,6.8,65,7,7.3,0,72,0,0,1,0,21,33.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
23,2.9,39,49,4.3,2000,82,0,0,1,1,21,35.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
11,9.6,65,52,10.4,0,71,0,0,1,1,21,44.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
9,21.7,47,35,13.4,2000,67,0,0,1,1,21,41.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
12,12.9,35,4,16.0,0,4,0,1,1,1,22,31.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
18,32.4,36,4,4.6,0,82,0,0,1,1,22,49.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
16,29.2,41,46,3.3,0,81,0,0,1,1,22,48.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
9,-0.9,70,9,0.4,50000,28,0,0,1,1,22,33.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
16,0.3,92,39,4.6,0,82,0,1,1,1,23,23.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
-2,22.0,54,57,0.5,0,5,0,0,1,0,23,33.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
15,4.2,82,6,6.9,2000,68,0,0,1,1,23,54.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,26.6,62,11,2.9,0,57,1,0,1,0,23,29.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
10,18.7,35,29,11.6,0,42,0,1,2,1,0,45.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
0,4.2,91,24,7.7,0,68,0,0,2,0,0,48.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
18,14.1,95,27,1.9,0,71,0,0,2,1,0,44.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23,11.2,38,42,8.0,0,90,0,0,2,1,0,41.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3,29.9,96,12,4.2,10000,36,0,1,2,0,1,38.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
-1,-3.7,45,46,13.6,0,57,0,0,2,0,1,19.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29,30.8,84,48,7.3,10000,36,0,0,2,1,1,39.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-2,21.1,69,21,2.9,0,81,0,0,2,0,1,38.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
12,24.5,55,53,7.0,0,25,0,1,2,1,2,48.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
21,-4.9,67,17,4.5,0,41,0,0,2,1,2,24.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
11,20.1,64,26,15.9,500,15,0,0,2,1,2,41.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
20,18.5,97,7,19.7,0,21,0,0,2,1,2,25.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11,16.5,88,5,0.5,2000,22,0,0,2,1,3,53.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
27,26.4,43,10,13.8,2000,46,0,0,2,1,3,39.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
10,17.2,76,28,5.3,0,66,0,0,2,1,3,21.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
10,29.3,71,57,1.3,0,2,0,1,2,1,3,43.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
2,4.3,80,40,0.3,0,11,0,0,2,0,4,25.0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
10,27.2,48,57,17.6,2000,22,0,1,2,1,4,32.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
13,2.2,95,4,7.1,0,10,0,0,2,1,4,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
14,27.5,76,6,19.9,2000,51,0,1,2,1,4,17.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
16,32.6,94,21,8.8,0,49,0,0,2,1,5,41.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
13,8.4,71,58,3.8,2000,56,0,0,2,1,5,22.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
12,16.2,67,46,15.5,0,63,0,0,2,1,5,57.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
28,21.3,42,52,18.5,0,45,0,1,2,1,5,30.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
5,-1.8,73,53,16.3,50000,28,0,1,2,0,6,54.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23,14.8,53,3,14.9,2000,69,0,0,2,1,6,33.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
29,9.4,59,31,6.7,0,45,0,0,2,1,6,34.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6,29.9,99,18,1.3,500,15,0,0,2,1,6,21.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
13,30.1,67,44,4.0,500,97,0,0,2,1,7,28.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
13,23.0,52,32,8.9,0,50,0,0,2,1,7,55.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
14,21.2,86,0,19.1,0,10,1,0,2,1,7,17.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
19,24.3,52,53,14.5,0,10,0,0,2,1,7,45.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4,9.6,65,45,16.6,50000,62,0,1,2,0,8,45.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
9,11.2,86,40,5.5,0,52,0,1,2,1,8,29.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
19,17.1,30,55,13.7,0,88,0,0,2,1,8,21.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
16,32.5,32,43,17.2,0,57,0,1,2,1,8,25.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
18,24.0,43,49,9.6,0,18,0,0,2,1,9,38.0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
19,17.0,63,40,8.6,0,31,0,1,2,1,9,45.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
-1,25.8,99,7,14.4,0,49,0,0,2,0,9,34.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
29,9.8,98,31,11.2,0,71,0,1,2,1,9,52.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
13,24.2,80,29,19.9,50000,54,0,0,2,1,10,53.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
15,11.4,58,45,8.5,50000,75,0,0,2,1,10,29.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,6.2,77,27,3.5,0,40,0,0,2,1,10,48.0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
19,19.4,45,40,9.4,0,98,0,0,2,1,10,38.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
11,22.5,86,51,4.7,10000,69,0,0,2,1,11,52.0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
10,13.4,39,31,11.2,0,20,0,0,2,1,11,21.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
-2,17.6,48,24,2.5,2000,25,0,1,2,0,11,26.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
14,22.8,96,33,19.0,10000,0,0,0,2,1,11,57.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2,25.7,65,32,17.2,500,80,0,0,2,0,12,42.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
28,30.8,33,12,3.1,0,98,0,0,2,1,12,20.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
17,9.2,62,24,3.4,50000,26,0,0,2,1,12,38.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
24,33.1,57,41,10.2,10000,49,0,0,2,1,12,41.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23,20.5,38,39,15.5,2000,65,0,1,2,1,13,38.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-2,26.5,35,38,4.4,0,99,0,0,2,0,13,33.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
29,23.0,78,55,1.2,2000,64,0,0,2,1,13,27.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12,3.2,51,43,10.9,0,9,0,0,2,1,13,30.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
18,-2.1,77,48,13.8,0,94,0,0,2,1,14,45.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
9,24.1,50,56,4.9,0,36,0,0,2,1,14,42.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-2,15.4,62,43,14.8,50000,68,0,0,2,0,14,33.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
10,23.1,85,47,19.0,10000,40,0,1,2,1,14,53.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
24,14.1,58,9,2.7,2000,45,0,0,2,1,15,55.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3,7.5,82,58,10.2,0,76,0,0,2,0,15,16.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
14,6.4,69,56,1.1,0,44,1,0,2,1,15,36.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,24.2,47,30,4.1,10000,87,0,1,2,0,15,25.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
26,6.1,76,43,1.8,0,26,0,1,2,1,16,31.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
20,23.6,42,10,8.1,10000,64,0,0,2,1,16,59.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
16,10.4,56,24,16.4,0,83,0,1,2,1,16,31.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
27,25.8,91,45,11.5,2000,7,0,0,2,1,16,21.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
20,0.7,74,53,4.5,10000,66,1,0,2,1,17,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
